REGIÓN,METROPOLITANA,DISTRITO,ESTACIÓN,BARRIO,ZONA,NRO INTEGRANTES,ESTADO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA TUNJUELITO,SAMORE,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SUBA,LAS FLORES E-11,URBANA,27,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,ATALAYA,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,VILLA CANDELARIA,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA FONTIBON,LA PALESTINA,URBANA,14,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,VILLA ALSACIA E-8,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA PUENTE ARANDA,LA FRANCIA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,BUENOS AIRES,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,LOS ANGELES E-10,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,LUNA PARK,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,EDUARDO SANTOS,URBANA,13,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,MARIA PAZ E-8,URBANA,11,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,LA PAZ,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,LAS BRISAS E-19,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,EL ENSUEÑO,URBANA,4,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,ATALAYA,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,ATALAYA,URBANA,24,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CHAPINERO,QUINTA CAMACHO,URBANA,8,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,FERIAS E-10,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,NORMANDIA,URBANA,43,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CHAPINERO,CHAPINERO ALTO,URBANA,9,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,LA AURORA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,LA SONORA E-1,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CAPRI E-1,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,LAS BRISAS,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SAN CRISTOBAL,ATENAS E-4,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,INGLES E-18,URBANA,23,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA FONTIBON,FONTIBON CENTRO E-9,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SANTA FE,LA PERSEVERANCIA E-3,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,RIO NEGRO,URBANA,22,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CANDELARIA,BARRIO LA CONCORDIA,URBANA,6,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CANDELARIA,SANTA BARBARA,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SANTA FE,SANTA INES E-3,URBANA,28,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CEDRITOS E-1,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,DOCE DE OCTUBRE,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CEDRO GOLF,URBANA,24,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CHICO NAVARRA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CHICO NAVARRA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CHICO NAVARRA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CHICO NAVARRA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CEDRO GOLF E-1,URBANA,24,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,SAMPER MENDOZA,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CAPRI E-1,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,VERAGUAS E-14,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,BARRIOBARRIO VISTA HERMOSA,URBANA,33,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,KENNEDY CENTRAL,URBANA,29,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CEDRITOS E-1,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SUBA,BARRIO EL PINAR,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CHAPINERO,CALERA,RURAL,3,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,VILLA DEL MAR E-10,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,VALVANERA,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,SANTANDER,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA FONTIBON,LA FELICIDAD,URBANA,13,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SANTA FE,SAN BERNARDO E-3,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,EL PARAISO E-19,URBANA,29,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,ARABIA E-19,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,RINCON DEL VALLE,URBANA,27,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,ACAPULCO E-19,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,RESTREPO,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,SIETE DE AGOSTO,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,EL JARDIN E-7,URBANA,28,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,CLARET E-18,URBANA,27,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CHAPINERO,ROSALES,URBANA,7,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,UNIR,URBANA,31,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,COLOMBIA,URBANA,14,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SAN CRISTOBAL,LA ESPERANZA E-4,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA PUENTE ARANDA,TRINIDAD,URBANA,23,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,VILLA ALSACIA E-8,URBANA,23,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,BOSA CENTRO E-7,URBANA,28,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,EL PARAISO E-19,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CHAPINERO,QUINTA CAMACHO,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,ALTA BLANCA E-1,URBANA,26,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SUBA,EL REFUGIO,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,EL PORVENIR E-5,URBANA,29,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,LA AMISTAD E-7,URBANA,26,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SAN CRISTOBAL,CALVO SUR E-4,RURAL,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SANTA FE,LAS NIEVES E-3,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,CEMENTERIO (USME) E-5,RURAL,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CANDELARIA,BARRIO LA CONCORDIA,URBANA,11,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CANDELARIA,BELEN E-17,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,MONTEBLANCO,URBANA,8,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,LA ESTRELLA E-19,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,LA ESPERANZA SUR,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,VALLADOLID,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,EL CARMELO,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,ISMAEL PERDOMO E-19,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,BOLONIA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,BOLONIA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,RINCON DE LOS ANGELES,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,CARMELO,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SAN CRISTOBAL,LA FLORA,URBANA,80,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,EL RICAURTE,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,SANANTONIO,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA TUNJUELITO,SAN VICENTE,URBANA,50,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,NORMANDIA OCCIDENTAL,RURAL,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,LA MORENA,URBANA,29,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,BARRIO LOS ALMENDROS,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,SAN ANTONIO,URBANA,26,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA TUNJUELITO,CENTRO COMERCIAL TUNAL,URBANA,85,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA TEUSAQUILLO,ACEVEDO TEJADA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA FONTIBON,SAN PEDRO DE LOS ROBLES,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,FERIAS,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,ESTANZUELA,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,VILLAS DE GRANADA,URBANA,27,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,MARIA PAZ,URBANA,36,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,ROMA,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,TINTAL E-8,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,,URBANA,26,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,LA FRAGUITA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SAN CRISTOBAL,HORACIO ORJUELA,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA FONTIBON,SALITRE PLAZA E-9,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,SANTA BARBARA,URBANA,40,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CALLEJA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SANTA FE,EL DORADO E-3,URBANA,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,SANTA BARBARA,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,BARRIO  LA FLORIDA,URBANA,28,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,BOSA LA PAZ,URBANA,27,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SUBA,EL REFUGIO,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,BOSA LA LIBERTAD,URBANA,26,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,JIMENEZ DE QUESADA E-7,URBANA,28,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CEDRITOS E-1,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,VIÑA DEL MAR,URBANA,24,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA PUENTE ARANDA,SAN EUSEBIO,URBANA,34,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,RICAURTE E-14,URBANA,16,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,BOSA CENTRO E-7,URBANA,50,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA PUENTE ARANDA,AUTOPISTA SUR,URBANA,36,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,LA FAVORITA E-14,URBANA,13,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,BARRIO SANTO DOMINGO,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,VILLA,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,SAN FELIPE E-12,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,LA ALAMEDA,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SUBA,EL REFUGIO,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,SANTA FE E-14,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,CHICO NAVARRA,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USME,VALLES DE CAFAM,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,EL SOCORRO,URBANA,54,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,VILLA GLADIS E-10,URBANA,23,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,LOMAS,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,MARCO FIDEL SUAREZ,URBANA,49,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SAN CRISTOBAL,BARRIO SAN MARTIN ll,URBANA,26,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,VALVANERA,URBANA,26,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,SANTA FE E-14,URBANA,11,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA USAQUEN,UNICENTRO,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,SAN ANTONIO,URBANA,19,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,LAS MARGARITAS,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CHAPINERO,CHAPINERO,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,CARIMAGUA,URBANA,32,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,LA CONSOLACION,URBANA,42,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,,URBANA,28,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,CARACOLI E-19,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,ATALAYA,URBANA,27,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,ENTRERIOS E-12,URBANA,20,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,ROSARIO,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,ALAMEDA,URBANA,22,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA TUNJUELITO,EL  TUNAL,URBANA,39,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA TEUSAQUILLO,ACEVEDO TEJADA,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,ISMAEL PERDOMO E-19,URBANA,17,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA FONTIBON,MONTEVIDEO E-9,URBANA,9,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SUBA,COLINA CAMPESTRE,URBANA,30,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,ISMAEL PERDOMO E-19,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,CIUDAD BOLIVAR,RURAL,10,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,EDUARDO SANTOS,URBANA,11,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA MARTIRES,SANTA ISABEL,URBANA,18,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BOSA,BOSA SAN BERNARDO,URBANA,27,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CIUDAD BOLIVAR,BARRIO  EL LUCERO,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA BARRIOS UNIDOS,POLO CLUB,URBANA,9,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA KENNEDY,LA IGUALDAD  E-8,URBANA,28,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CANDELARIA,LAS AGUAS,URBANA,12,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,RESTREPO,URBANA,15,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ANTONIO NARIÑO,RESTREPO,URBANA,21,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,VILLAS DE ALCALA,URBANA,41,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA CHAPINERO,CHAPINERO,URBANA,25,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA ENGATIVA,BONANZA,URBANA,27,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA RAFAEL URIBE,LA RESURECCION E-18,URBANA,26,ACTIVO
REGION DE POLICIA No. UNO,METROPOLITANA DE BOGOTA,,ESTACION DE POLICIA SANTA FE,SAN BERNARDO,URBANA,25,ACTIVO
